well,regime,L,method,seed,log,r2,mae,rmse,n
W04,profile-long,1024,rf,1,GR,-4.0716,22.6492,29.9685,1024
W04,profile-long,1024,rf,1,RHOB,0.5158,0.0783,0.1051,1024
W04,profile-long,1024,rf,1,NPHI,0.6079,0.0474,0.0617,1024
W04,profile-long,1024,rf,1,all,-0.1868,7.5916,17.3024,3072
W04,profile-long,1024,rf,1,all_z,0.3391,0.5373,0.7150,3072
W04,profile-long,1536,rf,1,GR,-2.4880,21.5182,28.4445,1536
W04,profile-long,1536,rf,1,RHOB,0.5565,0.0816,0.1085,1536
W04,profile-long,1536,rf,1,NPHI,0.6579,0.0462,0.0600,1536
W04,profile-long,1536,rf,1,all,0.1758,7.2154,16.4226,4608
W04,profile-long,1536,rf,1,all_z,0.4570,0.5308,0.7027,4608
W04,profile-long,2048,rf,1,GR,-1.0161,21.1738,28.2294,2048
W04,profile-long,2048,rf,1,RHOB,0.4840,0.0883,0.1161,2048
W04,profile-long,2048,rf,1,NPHI,0.6867,0.0476,0.0609,2048
W04,profile-long,2048,rf,1,all,0.4314,7.1032,16.2984,6144
W04,profile-long,2048,rf,1,all_z,0.5322,0.5473,0.7217,6144
W04,blackout-long,256,rf,1,RHOB,-6.3807,0.1023,0.1187,256
W04,blackout-long,256,rf,1,NPHI,-4.5064,0.0514,0.0666,256
W04,blackout-long,256,rf,1,all,0.9940,0.0769,0.0962,512
W04,blackout-long,256,rf,1,all_z,-0.1522,0.6044,0.7391,512
W04,blackout-long,384,rf,1,RHOB,-2.2078,0.0985,0.1166,384
W04,blackout-long,384,rf,1,NPHI,-0.4924,0.0589,0.0740,384
W04,blackout-long,384,rf,1,all,0.9937,0.0787,0.0976,768
W04,blackout-long,384,rf,1,all_z,-0.0548,0.6294,0.7663,768
W04,blackout-long,512,rf,1,RHOB,-0.6201,0.1029,0.1240,512
W04,blackout-long,512,rf,1,NPHI,-0.1354,0.0712,0.0912,512
W04,blackout-long,512,rf,1,all,0.9918,0.0871,0.1089,1024
W04,blackout-long,512,rf,1,all_z,-0.1207,0.7060,0.8790,1024
W04,blackout-long,768,rf,1,RHOB,-0.3606,0.0978,0.1213,768
W04,blackout-long,768,rf,1,NPHI,-0.0530,0.0761,0.0968,768
W04,blackout-long,768,rf,1,all,0.9915,0.0869,0.1097,1536
W04,blackout-long,768,rf,1,all_z,-0.0940,0.7134,0.9002,1536
W04,blackout-long,1024,rf,1,RHOB,-0.0654,0.1226,0.1559,1024
W04,blackout-long,1024,rf,1,NPHI,-0.0679,0.0824,0.1019,1024
W04,blackout-long,1024,rf,1,all,0.9871,0.1025,0.1317,2048
W04,blackout-long,1024,rf,1,all_z,-0.0586,0.8285,1.0394,2048
W04,blackout-long,1536,rf,1,RHOB,-0.2538,0.1461,0.1824,1536
W04,blackout-long,1536,rf,1,NPHI,-0.1250,0.0889,0.1088,1536
W04,blackout-long,1536,rf,1,all,0.9824,0.1175,0.1502,3072
W04,blackout-long,1536,rf,1,all_z,-0.0983,0.9412,1.1659,3072
W04,blackout-long,2048,rf,1,RHOB,-0.6535,0.1709,0.2079,2048
W04,blackout-long,2048,rf,1,NPHI,-0.2299,0.0997,0.1207,2048
W04,blackout-long,2048,rf,1,all,0.9762,0.1353,0.1700,4096
W04,blackout-long,2048,rf,1,all_z,-0.1427,1.0792,1.3131,4096
W01,profile-long,256,rf,2,GR,0.6340,12.5185,15.6229,256
W01,profile-long,256,rf,2,RHOB,-1.8616,0.0447,0.0616,256
W01,profile-long,256,rf,2,NPHI,0.1020,0.0574,0.0753,256
W01,profile-long,256,rf,2,all,0.9335,4.2069,9.0200,768
W01,profile-long,256,rf,2,all_z,0.3259,0.3898,0.5312,768
W01,profile-long,384,rf,2,GR,0.6515,12.4786,15.4693,384
W01,profile-long,384,rf,2,RHOB,-1.4882,0.0455,0.0640,384
W01,profile-long,384,rf,2,NPHI,0.2684,0.0524,0.0708,384
W01,profile-long,384,rf,2,all,0.9312,4.1922,8.9314,1152
W01,profile-long,384,rf,2,all_z,0.4109,0.3750,0.5142,1152
W01,profile-long,512,rf,2,GR,0.6159,12.4767,15.7510,512
W01,profile-long,512,rf,2,RHOB,-1.3487,0.0448,0.0617,512
W01,profile-long,512,rf,2,NPHI,0.2356,0.0513,0.0692,512
W01,profile-long,512,rf,2,all,0.9278,4.1910,9.0940,1536
W01,profile-long,512,rf,2,all_z,0.3873,0.3702,0.5066,1536
W01,profile-long,768,rf,2,GR,0.5471,13.8872,17.9075,768
W01,profile-long,768,rf,2,RHOB,-0.2611,0.0458,0.0612,768
W01,profile-long,768,rf,2,NPHI,0.4107,0.0465,0.0634,768
W01,profile-long,768,rf,2,all,0.8918,4.6598,10.3390,2304
W01,profile-long,768,rf,2,all_z,0.5058,0.3702,0.5023,2304
W01,profile-long,1024,rf,2,GR,0.5481,15.2127,19.3713,1024
W01,profile-long,1024,rf,2,RHOB,0.0287,0.0501,0.0665,1024
W01,profile-long,1024,rf,2,NPHI,0.5232,0.0457,0.0625,1024
W01,profile-long,1024,rf,2,all,0.8694,5.1028,11.1841,3072
W01,profile-long,1024,rf,2,all_z,0.5611,0.3891,0.5212,3072
W01,profile-long,1536,rf,2,GR,0.0792,21.6280,29.4666,1536
W01,profile-long,1536,rf,2,RHOB,-0.7969,0.0635,0.0852,1536
W01,profile-long,1536,rf,2,NPHI,0.3280,0.0520,0.0686,1536
W01,profile-long,1536,rf,2,all,0.6369,7.2478,17.0127,4608
W01,profile-long,1536,rf,2,all_z,0.2882,0.4964,0.6806,4608
W01,profile-long,2048,rf,2,GR,0.0057,22.1300,29.3781,2048
W01,profile-long,2048,rf,2,RHOB,-0.7973,0.0656,0.0849,2048
W01,profile-long,2048,rf,2,NPHI,0.3177,0.0509,0.0659,2048
W01,profile-long,2048,rf,2,all,0.5970,7.4155,16.9615,6144
W01,profile-long,2048,rf,2,all_z,0.3231,0.5020,0.6709,6144
W01,blackout-long,256,rf,2,RHOB,-8.5833,0.0902,0.1127,256
W01,blackout-long,256,rf,2,NPHI,-0.1898,0.0717,0.0867,256
W01,blackout-long,256,rf,2,all,0.9926,0.0810,0.1006,512
W01,blackout-long,256,rf,2,all_z,-0.6466,0.6094,0.7515,512
W01,blackout-long,384,rf,2,RHOB,-6.5870,0.0916,0.1118,384
W01,blackout-long,384,rf,2,NPHI,-0.0349,0.0704,0.0842,384
W01,blackout-long,384,rf,2,all,0.9929,0.0810,0.0990,768
W01,blackout-long,384,rf,2,all_z,-0.4054,0.6069,0.7360,768
W01,blackout-long,512,rf,2,RHOB,-6.1138,0.0867,0.1073,512
W01,blackout-long,512,rf,2,NPHI,-0.0566,0.0674,0.0814,512
W01,blackout-long,512,rf,2,all,0.9934,0.0771,0.0952,1024
W01,blackout-long,512,rf,2,all_z,-0.4094,0.5784,0.7093,1024
W01,blackout-long,768,rf,2,RHOB,-5.5406,0.1076,0.1394,768
W01,blackout-long,768,rf,2,NPHI,-0.2491,0.0747,0.0922,768
W01,blackout-long,768,rf,2,all,0.9901,0.0911,0.1182,1536
W01,blackout-long,768,rf,2,all_z,-0.5262,0.6750,0.8535,1536
W01,blackout-long,1024,rf,2,RHOB,-4.3785,0.1230,0.1564,1024
W01,blackout-long,1024,rf,2,NPHI,-0.1653,0.0805,0.0976,1024
W01,blackout-long,1024,rf,2,all,0.9881,0.1017,0.1304,2048
W01,blackout-long,1024,rf,2,all_z,-0.4671,0.7484,0.9294,2048
W01,blackout-long,1536,rf,2,RHOB,-5.7225,0.1355,0.1648,1536
W01,blackout-long,1536,rf,2,NPHI,-0.2300,0.0758,0.0928,1536
W01,blackout-long,1536,rf,2,all,0.9876,0.1056,0.1337,3072
W01,blackout-long,1536,rf,2,all_z,-0.5440,0.7633,0.9325,3072
W01,blackout-long,2048,rf,2,RHOB,-6.0337,0.1391,0.1680,2048
W01,blackout-long,2048,rf,2,NPHI,-0.3668,0.0762,0.0932,2048
W01,blackout-long,2048,rf,2,all,0.9874,0.1077,0.1358,4096
W01,blackout-long,2048,rf,2,all_z,-0.4686,0.7760,0.9444,4096
W04,profile-long,256,rf,2,GR,-19.3514,19.2831,25.0955,256
W04,profile-long,256,rf,2,RHOB,-0.8093,0.0491,0.0588,256
W04,profile-long,256,rf,2,NPHI,-0.5728,0.0279,0.0356,256
W04,profile-long,256,rf,2,all,-0.9214,6.4533,14.4890,768
W04,profile-long,256,rf,2,all_z,0.4217,0.3762,0.4957,768
W04,profile-long,384,rf,2,GR,-4.4317,19.3606,24.9478,384
W04,profile-long,384,rf,2,RHOB,0.0461,0.0510,0.0636,384
W04,profile-long,384,rf,2,NPHI,0.4844,0.0334,0.0435,384
W04,profile-long,384,rf,2,all,-0.1244,6.4817,14.4037,1152
W04,profile-long,384,rf,2,all_z,0.4246,0.3995,0.5234,1152
W04,profile-long,512,rf,2,GR,-4.8561,20.5720,26.9057,512
W04,profile-long,512,rf,2,RHOB,0.3742,0.0588,0.0771,512
W04,profile-long,512,rf,2,NPHI,0.6695,0.0377,0.0492,512
W04,profile-long,512,rf,2,all,-0.2034,6.8895,15.5341,1536
W04,profile-long,512,rf,2,all_z,0.3849,0.4425,0.5874,1536
W04,profile-long,768,rf,2,GR,-7.0246,22.3482,30.0587,768
W04,profile-long,768,rf,2,RHOB,0.1407,0.0700,0.0964,768
W04,profile-long,768,rf,2,NPHI,0.5737,0.0462,0.0616,768
W04,profile-long,768,rf,2,all,-0.4702,7.4881,17.3545,2304
W04,profile-long,768,rf,2,all_z,0.1847,0.5121,0.6966,2304
W04,profile-long,1024,rf,2,GR,-4.0716,22.6492,29.9685,1024
W04,profile-long,1024,rf,2,RHOB,0.5158,0.0783,0.1051,1024
W04,profile-long,1024,rf,2,NPHI,0.6079,0.0474,0.0617,1024
W04,profile-long,1024,rf,2,all,-0.1868,7.5916,17.3024,3072
W04,profile-long,1024,rf,2,all_z,0.3391,0.5373,0.7150,3072
W04,profile-long,1536,rf,2,GR,-2.4880,21.5182,28.4445,1536
W04,profile-long,1536,rf,2,RHOB,0.5565,0.0816,0.1085,1536
W04,profile-long,1536,rf,2,NPHI,0.6579,0.0462,0.0600,1536
W04,profile-long,1536,rf,2,all,0.1758,7.2154,16.4226,4608
W04,profile-long,1536,rf,2,all_z,0.4570,0.5308,0.7027,4608
W04,profile-long,2048,rf,2,GR,-1.0161,21.1738,28.2294,2048
W04,profile-long,2048,rf,2,RHOB,0.4840,0.0883,0.1161,2048
W04,profile-long,2048,rf,2,NPHI,0.6867,0.0476,0.0609,2048
W04,profile-long,2048,rf,2,all,0.4314,7.1032,16.2984,6144
W04,profile-long,2048,rf,2,all_z,0.5322,0.5473,0.7217,6144
W04,blackout-long,256,rf,2,RHOB,-6.3807,0.1023,0.1187,256
W04,blackout-long,256,rf,2,NPHI,-4.5064,0.0514,0.0666,256
W04,blackout-long,256,rf,2,all,0.9940,0.0769,0.0962,512
W04,blackout-long,256,rf,2,all_z,-0.1522,0.6044,0.7391,512
W04,blackout-long,384,rf,2,RHOB,-2.2078,0.0985,0.1166,384
W04,blackout-long,384,rf,2,NPHI,-0.4924,0.0589,0.0740,384
W04,blackout-long,384,rf,2,all,0.9937,0.0787,0.0976,768
W04,blackout-long,384,rf,2,all_z,-0.0548,0.6294,0.7663,768
W04,blackout-long,512,rf,2,RHOB,-0.6201,0.1029,0.1240,512
W04,blackout-long,512,rf,2,NPHI,-0.1354,0.0712,0.0912,512
W04,blackout-long,512,rf,2,all,0.9918,0.0871,0.1089,1024
W04,blackout-long,512,rf,2,all_z,-0.1207,0.7060,0.8790,1024
W04,blackout-long,768,rf,2,RHOB,-0.3606,0.0978,0.1213,768
W04,blackout-long,768,rf,2,NPHI,-0.0530,0.0761,0.0968,768
W04,blackout-long,768,rf,2,all,0.9915,0.0869,0.1097,1536
W04,blackout-long,768,rf,2,all_z,-0.0940,0.7134,0.9002,1536
W04,blackout-long,1024,rf,2,RHOB,-0.0654,0.1226,0.1559,1024
W04,blackout-long,1024,rf,2,NPHI,-0.0679,0.0824,0.1019,1024
W04,blackout-long,1024,rf,2,all,0.9871,0.1025,0.1317,2048
W04,blackout-long,1024,rf,2,all_z,-0.0586,0.8285,1.0394,2048
W04,blackout-long,1536,rf,2,RHOB,-0.2538,0.1461,0.1824,1536
W04,blackout-long,1536,rf,2,NPHI,-0.1250,0.0889,0.1088,1536
W04,blackout-long,1536,rf,2,all,0.9824,0.1175,0.1502,3072
W04,blackout-long,1536,rf,2,all_z,-0.0983,0.9412,1.1659,3072
W04,blackout-long,2048,rf,2,RHOB,-0.6535,0.1709,0.2079,2048
W04,blackout-long,2048,rf,2,NPHI,-0.2299,0.0997,0.1207,2048
W04,blackout-long,2048,rf,2,all,0.9762,0.1353,0.1700,4096
W04,blackout-long,2048,rf,2,all_z,-0.1427,1.0792,1.3131,4096
W01,profile-long,256,saits,0,GR,-0.3034,26.8760,29.4823,256
W01,profile-long,256,saits,0,RHOB,-3.1953,0.0670,0.0746,256
W01,profile-long,256,saits,0,NPHI,0.2265,0.0640,0.0699,256
W01,profile-long,256,saits,0,all,0.7632,9.0023,17.0217,768
W01,profile-long,256,saits,0,all_z,-0.0728,0.5915,0.6701,768
W01,profile-long,384,saits,0,GR,-0.2350,26.0314,29.1221,384
W01,profile-long,384,saits,0,RHOB,-2.6686,0.0688,0.0778,384
W01,profile-long,384,saits,0,NPHI,0.2454,0.0654,0.0719,384
W01,profile-long,384,saits,0,all,0.7562,8.7218,16.8137,1152
W01,profile-long,384,saits,0,all_z,-0.0190,0.5912,0.6763,1152
W01,profile-long,512,saits,0,GR,-0.1862,24.5607,27.6811,512
W01,profile-long,512,saits,0,RHOB,-2.5836,0.0680,0.0762,512
W01,profile-long,512,saits,0,NPHI,0.2553,0.0612,0.0683,512
W01,profile-long,512,saits,0,all,0.7772,8.2300,15.9818,1536
W01,profile-long,512,saits,0,all_z,0.0040,0.5625,0.6459,1536
W01,profile-long,768,saits,0,GR,0.0391,23.0859,26.0843,768
W01,profile-long,768,saits,0,RHOB,-2.0655,0.0836,0.0954,768
W01,profile-long,768,saits,0,NPHI,0.2697,0.0614,0.0705,768
W01,profile-long,768,saits,0,all,0.7705,7.7436,15.0599,2304
W01,profile-long,768,saits,0,all_z,0.1340,0.5800,0.6649,2304
W01,profile-long,1024,saits,0,GR,0.0621,24.9412,27.9082,1024
W01,profile-long,1024,saits,0,RHOB,-1.5686,0.0933,0.1081,1024
W01,profile-long,1024,saits,0,NPHI,0.2368,0.0685,0.0790,1024
W01,profile-long,1024,saits,0,all,0.7290,8.3677,16.1130,3072
W01,profile-long,1024,saits,0,all_z,0.1315,0.6395,0.7331,3072
W01,profile-long,1536,saits,0,GR,0.0471,26.9555,29.9768,1536
W01,profile-long,1536,saits,0,RHOB,-2.1664,0.0987,0.1131,1536
W01,profile-long,1536,saits,0,NPHI,0.1992,0.0639,0.0749,1536
W01,profile-long,1536,saits,0,all,0.6242,9.0393,17.3073,4608
W01,profile-long,1536,saits,0,all_z,0.1336,0.6545,0.7509,4608
W01,profile-long,2048,saits,0,GR,0.0069,26.1133,29.3613,2048
W01,profile-long,2048,saits,0,RHOB,-2.4617,0.1039,0.1179,2048
W01,profile-long,2048,saits,0,NPHI,0.1083,0.0647,0.0753,2048
W01,profile-long,2048,saits,0,all,0.5975,8.7606,16.9519,6144
W01,profile-long,2048,saits,0,all_z,0.1447,0.6593,0.7541,6144
W01,blackout-long,256,saits,0,RHOB,-4.9870,0.0804,0.0891,256
W01,blackout-long,256,saits,0,NPHI,0.1112,0.0679,0.0750,256
W01,blackout-long,256,saits,0,all,0.9950,0.0741,0.0823,512
W01,blackout-long,256,saits,0,all_z,-0.1500,0.5618,0.6280,512
W01,blackout-long,384,saits,0,RHOB,-4.2210,0.0836,0.0928,384
W01,blackout-long,384,saits,0,NPHI,0.1072,0.0706,0.0782,384
W01,blackout-long,384,saits,0,all,0.9947,0.0771,0.0858,768
W01,blackout-long,384,saits,0,all_z,-0.1123,0.5843,0.6548,768
W01,blackout-long,512,saits,0,RHOB,-4.0093,0.0815,0.0901,512
W01,blackout-long,512,saits,0,NPHI,0.2414,0.0614,0.0689,512
W01,blackout-long,512,saits,0,all,0.9953,0.0714,0.0802,1024
W01,blackout-long,512,saits,0,all_z,-0.0040,0.5341,0.5986,1024
W01,blackout-long,768,saits,0,RHOB,-3.0281,0.1002,0.1094,768
W01,blackout-long,768,saits,0,NPHI,0.2337,0.0635,0.0722,768
W01,blackout-long,768,saits,0,all,0.9939,0.0818,0.0927,1536
W01,blackout-long,768,saits,0,all_z,0.0620,0.5997,0.6691,1536
W01,blackout-long,1024,saits,0,RHOB,-2.4615,0.1116,0.1255,1024
W01,blackout-long,1024,saits,0,NPHI,0.1233,0.0734,0.0847,1024
W01,blackout-long,1024,saits,0,all,0.9920,0.0925,0.1071,2048
W01,blackout-long,1024,saits,0,all_z,-0.0239,0.6807,0.7764,2048
W01,blackout-long,1536,saits,0,RHOB,-3.4011,0.1178,0.1333,1536
W01,blackout-long,1536,saits,0,NPHI,0.0314,0.0701,0.0824,1536
W01,blackout-long,1536,saits,0,all,0.9915,0.0940,0.1108,3072
W01,blackout-long,1536,saits,0,all_z,-0.1027,0.6837,0.7880,3072
W01,blackout-long,2048,saits,0,RHOB,-3.7990,0.1249,0.1388,2048
W01,blackout-long,2048,saits,0,NPHI,-0.0652,0.0703,0.0823,2048
W01,blackout-long,2048,saits,0,all,0.9911,0.0976,0.1141,4096
W01,blackout-long,2048,saits,0,all_z,-0.0648,0.7055,0.8041,4096
W04,profile-long,256,saits,0,GR,-29.3652,30.0492,30.6540,256
W04,profile-long,256,saits,0,RHOB,-5.2406,0.1023,0.1091,256
W04,profile-long,256,saits,0,NPHI,-8.2895,0.0826,0.0865,256
W04,profile-long,256,saits,0,all,-1.8668,10.0780,17.6983,768
W04,profile-long,256,saits,0,all_z,-0.5496,0.7756,0.8114,768
W04,profile-long,384,saits,0,GR,-6.2082,27.1264,28.7394,384
W04,profile-long,384,saits,0,RHOB,-1.9200,0.1015,0.1112,384
W04,profile-long,384,saits,0,NPHI,-1.3098,0.0852,0.0920,384
W04,profile-long,384,saits,0,all,-0.4921,9.1044,16.5929,1152
W04,profile-long,384,saits,0,all_z,-0.4102,0.7564,0.8193,1152
W04,profile-long,512,saits,0,GR,-5.4426,26.6871,28.2210,512
W04,profile-long,512,saits,0,RHOB,-0.2992,0.1003,0.1111,512
W04,profile-long,512,saits,0,NPHI,-0.2711,0.0880,0.0965,512
W04,profile-long,512,saits,0,all,-0.3240,8.9585,16.2936,1536
W04,profile-long,512,saits,0,all_z,-0.2344,0.7591,0.8321,1536
W04,profile-long,768,saits,0,GR,-6.0986,26.6893,28.2713,768
W04,profile-long,768,saits,0,RHOB,-0.1159,0.0983,0.1098,768
W04,profile-long,768,saits,0,NPHI,-0.1081,0.0897,0.0993,768
W04,profile-long,768,saits,0,all,-0.3005,8.9591,16.3227,2304
W04,profile-long,768,saits,0,all_z,-0.1887,0.7605,0.8411,2304
W04,profile-long,1024,saits,0,GR,-3.2434,25.1784,27.4125,1024
W04,profile-long,1024,saits,0,RHOB,0.1072,0.1187,0.1427,1024
W04,profile-long,1024,saits,0,NPHI,0.0940,0.0834,0.0939,1024
W04,profile-long,1024,saits,0,all,0.0070,8.4602,15.8269,3072
W04,profile-long,1024,saits,0,all_z,-0.0170,0.7717,0.8869,3072
W04,profile-long,1536,saits,0,GR,-1.7353,22.3119,25.1888,1536
W04,profile-long,1536,saits,0,RHOB,0.0223,0.1353,0.1611,1536
W04,profile-long,1536,saits,0,NPHI,0.1077,0.0852,0.0969,1536
W04,profile-long,1536,saits,0,all,0.3537,7.5108,14.5432,4608
W04,profile-long,1536,saits,0,all_z,0.0506,0.7894,0.9292,4608
W04,profile-long,2048,saits,0,GR,-0.5067,21.1717,24.4042,2048
W04,profile-long,2048,saits,0,RHOB,-0.0975,0.1440,0.1694,2048
W04,profile-long,2048,saits,0,NPHI,0.0815,0.0902,0.1043,2048
W04,profile-long,2048,saits,0,all,0.5751,7.1353,14.0903,6144
W04,profile-long,2048,saits,0,all_z,0.1503,0.8156,0.9726,6144
W04,blackout-long,256,saits,0,RHOB,-5.4323,0.1016,0.1108,256
W04,blackout-long,256,saits,0,NPHI,-6.7214,0.0732,0.0789,256
W04,blackout-long,256,saits,0,all,0.9940,0.0874,0.0962,512
W04,blackout-long,256,saits,0,all_z,-0.2558,0.7117,0.7716,512
W04,blackout-long,384,saits,0,RHOB,-2.3147,0.1048,0.1185,384
W04,blackout-long,384,saits,0,NPHI,-1.2497,0.0823,0.0908,384
W04,blackout-long,384,saits,0,all,0.9926,0.0936,0.1056,768
W04,blackout-long,384,saits,0,all_z,-0.3258,0.7685,0.8591,768
W04,blackout-long,512,saits,0,RHOB,-0.4237,0.1025,0.1163,512
W04,blackout-long,512,saits,0,NPHI,-0.1867,0.0828,0.0933,512
W04,blackout-long,512,saits,0,all,0.9923,0.0927,0.1054,1024
W04,blackout-long,512,saits,0,all_z,-0.0866,0.7632,0.8655,1024
W04,blackout-long,768,saits,0,RHOB,-0.2165,0.0992,0.1147,768
W04,blackout-long,768,saits,0,NPHI,-0.0456,0.0857,0.0965,768
W04,blackout-long,768,saits,0,all,0.9921,0.0925,0.1060,1536
W04,blackout-long,768,saits,0,all_z,-0.0415,0.7664,0.8783,1536
W04,blackout-long,1024,saits,0,RHOB,0.1435,0.1178,0.1398,1024
W04,blackout-long,1024,saits,0,NPHI,0.1019,0.0825,0.0934,1024
W04,blackout-long,1024,saits,0,all,0.9895,0.1002,0.1189,2048
W04,blackout-long,1024,saits,0,all_z,0.1299,0.8132,0.9423,2048
W04,blackout-long,1536,saits,0,RHOB,-0.0166,0.1377,0.1642,1536
W04,blackout-long,1536,saits,0,NPHI,0.0528,0.0872,0.0999,1536
W04,blackout-long,1536,saits,0,all,0.9856,0.1125,0.1359,3072
W04,blackout-long,1536,saits,0,all_z,0.0944,0.9043,1.0586,3072
W04,blackout-long,2048,saits,0,RHOB,-0.1605,0.1476,0.1742,2048
W04,blackout-long,2048,saits,0,NPHI,0.0292,0.0925,0.1072,2048
W04,blackout-long,2048,saits,0,all,0.9828,0.1201,0.1446,4096
W04,blackout-long,2048,saits,0,all_z,0.1553,0.9642,1.1290,4096
W01,profile-long,256,saits,1,GR,-0.3034,26.8760,29.4823,256
W01,profile-long,256,saits,1,RHOB,-3.1953,0.0670,0.0746,256
W01,profile-long,256,saits,1,NPHI,0.2265,0.0640,0.0699,256
W01,profile-long,256,saits,1,all,0.7632,9.0023,17.0217,768
W01,profile-long,256,saits,1,all_z,-0.0728,0.5915,0.6701,768
W01,profile-long,384,saits,1,GR,-0.2350,26.0314,29.1221,384
W01,profile-long,384,saits,1,RHOB,-2.6686,0.0688,0.0778,384
W01,profile-long,384,saits,1,NPHI,0.2454,0.0654,0.0719,384
W01,profile-long,384,saits,1,all,0.7562,8.7218,16.8137,1152
W01,profile-long,384,saits,1,all_z,-0.0190,0.5912,0.6763,1152
W01,profile-long,512,saits,1,GR,-0.1862,24.5607,27.6811,512
W01,profile-long,512,saits,1,RHOB,-2.5836,0.0680,0.0762,512
W01,profile-long,512,saits,1,NPHI,0.2553,0.0612,0.0683,512
W01,profile-long,512,saits,1,all,0.7772,8.2300,15.9818,1536
W01,profile-long,512,saits,1,all_z,0.0040,0.5625,0.6459,1536
W01,profile-long,768,saits,1,GR,0.0391,23.0859,26.0843,768
W01,profile-long,768,saits,1,RHOB,-2.0655,0.0836,0.0954,768
W01,profile-long,768,saits,1,NPHI,0.2697,0.0614,0.0705,768
W01,profile-long,768,saits,1,all,0.7705,7.7436,15.0599,2304
W01,profile-long,768,saits,1,all_z,0.1340,0.5800,0.6649,2304
W01,profile-long,1024,saits,1,GR,0.0621,24.9412,27.9082,1024
W01,profile-long,1024,saits,1,RHOB,-1.5686,0.0933,0.1081,1024
W01,profile-long,1024,saits,1,NPHI,0.2368,0.0685,0.0790,1024
W01,profile-long,1024,saits,1,all,0.7290,8.3677,16.1130,3072
W01,profile-long,1024,saits,1,all_z,0.1315,0.6395,0.7331,3072
W01,profile-long,1536,saits,1,GR,0.0471,26.9555,29.9768,1536
W01,profile-long,1536,saits,1,RHOB,-2.1664,0.0987,0.1131,1536
W01,profile-long,1536,saits,1,NPHI,0.1992,0.0639,0.0749,1536
W01,profile-long,1536,saits,1,all,0.6242,9.0393,17.3073,4608
W01,profile-long,1536,saits,1,all_z,0.1336,0.6545,0.7509,4608
W01,profile-long,2048,saits,1,GR,0.0069,26.1133,29.3613,2048
W01,profile-long,2048,saits,1,RHOB,-2.4617,0.1039,0.1179,2048
W01,profile-long,2048,saits,1,NPHI,0.1083,0.0647,0.0753,2048
W01,profile-long,2048,saits,1,all,0.5975,8.7606,16.9519,6144
W01,profile-long,2048,saits,1,all_z,0.1447,0.6593,0.7541,6144
W01,blackout-long,256,saits,1,RHOB,-4.9870,0.0804,0.0891,256
W01,blackout-long,256,saits,1,NPHI,0.1112,0.0679,0.0750,256
W01,blackout-long,256,saits,1,all,0.9950,0.0741,0.0823,512
W01,blackout-long,256,saits,1,all_z,-0.1500,0.5618,0.6280,512
W01,blackout-long,384,saits,1,RHOB,-4.2210,0.0836,0.0928,384
W01,blackout-long,384,saits,1,NPHI,0.1072,0.0706,0.0782,384
W01,blackout-long,384,saits,1,all,0.9947,0.0771,0.0858,768
W01,blackout-long,384,saits,1,all_z,-0.1123,0.5843,0.6548,768
W01,blackout-long,512,saits,1,RHOB,-4.0093,0.0815,0.0901,512
W01,blackout-long,512,saits,1,NPHI,0.2414,0.0614,0.0689,512
W01,blackout-long,512,saits,1,all,0.9953,0.0714,0.0802,1024
W01,blackout-long,512,saits,1,all_z,-0.0040,0.5341,0.5986,1024
W01,blackout-long,768,saits,1,RHOB,-3.0281,0.1002,0.1094,768
W01,blackout-long,768,saits,1,NPHI,0.2337,0.0635,0.0722,768
W01,blackout-long,768,saits,1,all,0.9939,0.0818,0.0927,1536
W01,blackout-long,768,saits,1,all_z,0.0620,0.5997,0.6691,1536
W01,blackout-long,1024,saits,1,RHOB,-2.4615,0.1116,0.1255,1024
W01,blackout-long,1024,saits,1,NPHI,0.1233,0.0734,0.0847,1024
W01,blackout-long,1024,saits,1,all,0.9920,0.0925,0.1071,2048
W01,blackout-long,1024,saits,1,all_z,-0.0239,0.6807,0.7764,2048
W01,blackout-long,1536,saits,1,RHOB,-3.4011,0.1178,0.1333,1536
W01,blackout-long,1536,saits,1,NPHI,0.0314,0.0701,0.0824,1536
W01,blackout-long,1536,saits,1,all,0.9915,0.0940,0.1108,3072
W01,blackout-long,1536,saits,1,all_z,-0.1027,0.6837,0.7880,3072
W01,blackout-long,2048,saits,1,RHOB,-3.7990,0.1249,0.1388,2048
W01,blackout-long,2048,saits,1,NPHI,-0.0652,0.0703,0.0823,2048
W01,blackout-long,2048,saits,1,all,0.9911,0.0976,0.1141,4096
W01,blackout-long,2048,saits,1,all_z,-0.0648,0.7055,0.8041,4096
W04,profile-long,256,saits,1,GR,-29.3652,30.0492,30.6540,256
W04,profile-long,256,saits,1,RHOB,-5.2406,0.1023,0.1091,256
W04,profile-long,256,saits,1,NPHI,-8.2895,0.0826,0.0865,256
W04,profile-long,256,saits,1,all,-1.8668,10.0780,17.6983,768
W04,profile-long,256,saits,1,all_z,-0.5496,0.7756,0.8114,768
W04,profile-long,384,saits,1,GR,-6.2082,27.1264,28.7394,384
W04,profile-long,384,saits,1,RHOB,-1.9200,0.1015,0.1112,384
W04,profile-long,384,saits,1,NPHI,-1.3098,0.0852,0.0920,384
W04,profile-long,384,saits,1,all,-0.4921,9.1044,16.5929,1152
W04,profile-long,384,saits,1,all_z,-0.4102,0.7564,0.8193,1152
