seed,method,scenario,fold,log,r2,mae
2,rf,profile,1,RHOB,-1.090902,0.099467
2,rf,profile,1,all,0.987731,0.106881
2,rf,profile,2,GR,-4.238031,32.168440
2,rf,profile,2,NPHI,0.367457,0.052215
2,rf,profile,2,RHOB,0.282315,0.076929
2,rf,profile,2,all,0.713742,8.509056
2,rf,profile,3,GR,-0.796061,22.091773
2,rf,profile,3,NPHI,0.724996,0.039561
2,rf,profile,3,RHOB,0.479212,0.073481
2,rf,profile,3,all,0.371516,6.859779
2,rf,profile,4,GR,0.176127,22.418897
2,rf,profile,4,NPHI,0.443635,0.048128
2,rf,profile,4,RHOB,0.294722,0.108726
2,rf,profile,4,all,0.772295,6.059776
2,rf,profile,5,GR,-0.528678,20.731714
2,rf,profile,5,NPHI,0.659729,0.044813
2,rf,profile,5,RHOB,0.577616,0.073755
2,rf,profile,5,all,0.515788,6.904747
2,rf,profile,6,GR,-33.482588,21.843193
2,rf,profile,6,NPHI,-2.946527,0.077888
2,rf,profile,6,RHOB,-0.163964,0.052188
2,rf,profile,6,all,0.509053,4.028207
2,rf,profile,7,GR,-22.884961,21.618261
2,rf,profile,7,NPHI,0.591050,0.030592
2,rf,profile,7,RHOB,0.813649,0.027455
2,rf,profile,7,all,-6.099983,4.347185
2,rf,profile,8,GR,-1.026760,39.625884
2,rf,profile,8,NPHI,-2.735455,0.078836
2,rf,profile,8,RHOB,-0.167444,0.124045
2,rf,profile,8,all,0.652992,6.176907
2,rf,profile,9,GR,0.224053,38.601104
2,rf,profile,9,NPHI,0.552009,0.053100
2,rf,profile,9,RHOB,-1.216440,0.089238
2,rf,profile,9,all,0.668915,10.768909
2,rf,profile,10,GR,0.412234,17.737672
2,rf,profile,10,NPHI,0.560455,0.045502
2,rf,profile,10,RHOB,0.072912,0.093835
2,rf,profile,10,all,0.813211,3.745468
2,rf,profile,11,GR,-23.453351,27.281695
2,rf,profile,11,NPHI,0.617528,0.028877
2,rf,profile,11,RHOB,0.628686,0.041294
2,rf,profile,11,all,-5.204150,4.574118
2,rf,profile,12,GR,-1.560029,25.193979
2,rf,profile,12,NPHI,0.728235,0.041907
2,rf,profile,12,RHOB,0.558661,0.077553
2,rf,profile,12,all,0.282098,6.558430
2,rf,profile,13,GR,0.471973,14.802224
2,rf,profile,13,NPHI,0.346104,0.054923
2,rf,profile,13,RHOB,-0.005277,0.074317
2,rf,profile,13,all,0.893754,3.600869
2,rf,profile,14,GR,-7.123672,15.108689
2,rf,profile,14,NPHI,0.603232,0.024492
2,rf,profile,14,RHOB,0.507024,0.045512
2,rf,profile,14,all,-0.172580,2.351606
2,rf,profile,15,GR,-0.817542,20.894054
2,rf,profile,15,NPHI,0.534301,0.051779
2,rf,profile,15,RHOB,0.070386,0.071208
2,rf,profile,15,all,0.402618,6.232305
2,rf,profile,16,GR,,
2,rf,profile,16,NPHI,-0.236210,0.020488
2,rf,profile,16,RHOB,,
2,rf,profile,16,all,-0.236210,0.020488
2,rf,profile,17,GR,0.224752,24.361388
2,rf,profile,17,NPHI,0.459218,0.050002
2,rf,profile,17,RHOB,-0.256535,0.081662
2,rf,profile,17,all,0.677870,9.087167
2,rf,profile,18,GR,-1.790854,47.362996
2,rf,profile,18,NPHI,-0.639421,0.092615
2,rf,profile,18,RHOB,0.035513,0.093416
2,rf,profile,18,all,0.507853,12.698263
2,rf,single,0,GR,-0.326088,25.613433
2,rf,single,0,NPHI,0.039061,0.063873
2,rf,single,0,RHOB,-0.008801,0.108847
2,rf,single,0,all,0.574102,6.162628
2,rf,single,1,GR,,
2,rf,single,1,NPHI,-5.996530,0.111397
2,rf,single,1,RHOB,,
2,rf,single,1,all,-5.996530,0.111397
2,rf,single,2,GR,-3.043120,31.528496
2,rf,single,2,NPHI,0.132297,0.045919
2,rf,single,2,RHOB,0.302401,0.082814
2,rf,single,2,all,0.719926,6.759647
2,rf,single,3,GR,-0.577300,19.774229
2,rf,single,3,NPHI,0.730129,0.040223
2,rf,single,3,RHOB,0.609862,0.066711
2,rf,single,3,all,0.530921,5.581262
2,rf,single,4,GR,-0.433456,30.024648
2,rf,single,4,NPHI,0.687202,0.039677
2,rf,single,4,RHOB,-0.228046,0.070999
2,rf,single,4,all,0.678732,8.114074
2,rf,single,5,GR,-0.434425,21.719340
2,rf,single,5,NPHI,0.711929,0.040176
2,rf,single,5,RHOB,0.612500,0.068669
2,rf,single,5,all,0.558350,6.489065
2,rf,single,6,GR,-20.513183,13.528482
2,rf,single,6,NPHI,-8.315795,0.078850
2,rf,single,6,RHOB,-0.575965,0.078746
2,rf,single,6,all,0.847255,1.324150
2,rf,single,7,GR,-0.242047,9.310337
2,rf,single,7,NPHI,0.467346,0.031491
2,rf,single,7,RHOB,0.650483,0.031564
2,rf,single,7,all,0.481860,0.978333
2,rf,single,8,GR,-4.060055,40.449050
2,rf,single,8,NPHI,-4.142962,0.094463
2,rf,single,8,RHOB,-0.216958,0.103999
2,rf,single,8,all,0.403783,3.250741
2,rf,single,9,GR,0.013635,41.646425
2,rf,single,9,NPHI,0.638819,0.051951
2,rf,single,9,RHOB,-0.234008,0.095769
2,rf,single,9,all,0.696152,9.415763
2,rf,single,10,GR,0.357113,15.365995
2,rf,single,10,NPHI,0.648689,0.040598
2,rf,single,10,RHOB,0.276889,0.100910
2,rf,single,10,all,0.858298,2.646198
2,rf,single,11,GR,-1002.139170,49.536541
2,rf,single,11,NPHI,0.704959,0.025929
2,rf,single,11,RHOB,0.789756,0.036917
2,rf,single,11,all,-49.255947,4.226213
2,rf,single,12,GR,-0.997729,21.712135
2,rf,single,12,NPHI,0.288276,0.054579
2,rf,single,12,RHOB,0.638482,0.074735
2,rf,single,12,all,0.457011,5.684398
2,rf,single,13,GR,-0.676012,27.189143
2,rf,single,13,NPHI,0.543626,0.053585
2,rf,single,13,RHOB,0.196498,0.072215
2,rf,single,13,all,0.678974,7.145320
2,rf,single,14,GR,-162.210760,25.322671
2,rf,single,14,NPHI,0.804832,0.019357
2,rf,single,14,RHOB,0.534148,0.042260
2,rf,single,14,all,-3.306470,2.004767
2,rf,single,15,GR,-1.098926,24.380324
2,rf,single,15,NPHI,0.505841,0.050564
2,rf,single,15,RHOB,0.103605,0.074198
2,rf,single,15,all,0.299055,4.600986
2,rf,single,16,GR,,
2,rf,single,16,NPHI,-24.009715,0.016461
2,rf,single,16,RHOB,,
2,rf,single,16,all,-24.009715,0.016461
2,rf,single,17,GR,0.185210,26.525656
2,rf,single,17,NPHI,0.547092,0.046431
2,rf,single,17,RHOB,-0.121931,0.079973
2,rf,single,17,all,0.649494,8.982181
2,rf,single,18,GR,-3.133972,57.621273
2,rf,single,18,NPHI,-0.928977,0.099048
2,rf,single,18,RHOB,-0.269611,0.082226
2,rf,single,18,all,0.411650,11.753502
2,saits,blackout,0,GR,0.310668,27.179447
2,saits,blackout,0,NPHI,0.091804,0.062323
2,saits,blackout,0,RHOB,-0.096687,0.109837
2,saits,blackout,0,all,0.685193,9.936579
2,saits,blackout,1,GR,-2.298995,37.166790
2,saits,blackout,1,NPHI,-0.400184,0.073508
2,saits,blackout,1,RHOB,0.150830,0.073691
2,saits,blackout,1,all,0.663336,15.340097
2,saits,blackout,2,GR,-5.002167,35.164600
2,saits,blackout,2,NPHI,0.163219,0.055124
2,saits,blackout,2,RHOB,0.165809,0.122499
2,saits,blackout,2,all,0.720739,11.628895
2,saits,blackout,3,GR,0.085800,17.984934
2,saits,blackout,3,NPHI,0.303486,0.062194
2,saits,blackout,3,RHOB,0.089824,0.103975
2,saits,blackout,3,all,0.686513,6.563876
2,saits,blackout,4,GR,0.016413,26.011333
2,saits,blackout,4,NPHI,0.312008,0.070282
2,saits,blackout,4,RHOB,0.094676,0.123595
2,saits,blackout,4,all,0.751890,9.558637
2,saits,blackout,5,GR,0.038739,19.286770
2,saits,blackout,5,NPHI,0.196382,0.071007
2,saits,blackout,5,RHOB,0.194317,0.110547
2,saits,blackout,5,all,0.682405,6.843128
2,saits,blackout,6,GR,-0.516744,6.865393
2,saits,blackout,6,NPHI,-5.475655,0.096129
2,saits,blackout,6,RHOB,-2.883649,0.111212
2,saits,blackout,6,all,0.950262,2.298615
2,saits,blackout,7,GR,-11.921991,29.898689
2,saits,blackout,7,NPHI,-2.690901,0.092461
2,saits,blackout,7,RHOB,-1.020647,0.110120
2,saits,blackout,7,all,-3.756550,10.430256
2,saits,blackout,8,GR,-0.617838,44.368614
2,saits,blackout,8,NPHI,-0.009426,0.043462
2,saits,blackout,8,RHOB,-0.046328,0.129201
2,saits,blackout,8,all,0.646900,14.512050
2,saits,blackout,9,GR,-0.028379,38.928307
2,saits,blackout,9,NPHI,0.350669,0.067499
2,saits,blackout,9,RHOB,-0.076105,0.106877
2,saits,blackout,9,all,0.610200,13.695190
2,saits,blackout,10,GR,0.236755,27.188633
2,saits,blackout,10,NPHI,0.235100,0.059216
2,saits,blackout,10,RHOB,0.031275,0.106118
2,saits,blackout,10,all,0.734616,8.730882
2,saits,blackout,11,GR,-14.855350,29.830317
2,saits,blackout,11,NPHI,-0.321596,0.061476
2,saits,blackout,11,RHOB,0.153741,0.072435
2,saits,blackout,11,all,-4.967061,9.745322
2,saits,blackout,12,GR,0.114992,16.372023
2,saits,blackout,12,NPHI,-0.015762,0.083675
2,saits,blackout,12,RHOB,-0.052302,0.128290
2,saits,blackout,12,all,0.751764,5.993834
2,saits,blackout,13,GR,0.015022,26.115303
2,saits,blackout,13,NPHI,0.336992,0.061346
2,saits,blackout,13,RHOB,-0.665779,0.108388
2,saits,blackout,13,all,0.779234,9.581767
2,saits,blackout,14,GR,-5.806792,20.385704
2,saits,blackout,14,NPHI,-0.884373,0.058675
2,saits,blackout,14,RHOB,-0.345815,0.084326
2,saits,blackout,14,all,-0.441753,6.689837
2,saits,blackout,15,GR,0.059167,18.054920
2,saits,blackout,15,NPHI,0.448529,0.055012
2,saits,blackout,15,RHOB,-0.119852,0.080061
2,saits,blackout,15,all,0.661335,5.766593
2,saits,blackout,16,GR,-152.157776,39.558491
2,saits,blackout,16,NPHI,-8.707108,0.077667
2,saits,blackout,16,RHOB,-1.288346,0.065909
2,saits,blackout,16,all,-16.388908,13.234023
2,saits,blackout,17,GR,0.231904,26.442614
2,saits,blackout,17,NPHI,0.240690,0.060482
2,saits,blackout,17,RHOB,-0.161872,0.087352
2,saits,blackout,17,all,0.652997,9.102218
2,saits,blackout,18,GR,-1.137330,37.059227
2,saits,blackout,18,NPHI,0.173869,0.061488
2,saits,blackout,18,RHOB,-0.105679,0.096132
2,saits,blackout,18,all,0.691839,12.906038
2,saits,block,0,GR,0.559563,19.524414
2,saits,block,0,NPHI,0.428153,0.044867
2,saits,block,0,RHOB,0.195009,0.082182
2,saits,block,0,all,0.763283,6.817546
2,saits,block,1,GR,-2.627680,35.766499
2,saits,block,1,NPHI,,
2,saits,block,1,RHOB,-111.535080,0.126483
2,saits,block,1,all,0.168241,29.826498
2,saits,block,2,GR,-1.877253,20.698135
2,saits,block,2,NPHI,0.296368,0.053904
2,saits,block,2,RHOB,0.161691,0.145910
2,saits,block,2,all,0.885456,6.476669
2,saits,block,3,GR,0.455606,13.947296
2,saits,block,3,NPHI,0.481439,0.054476
2,saits,block,3,RHOB,0.058377,0.095009
2,saits,block,3,all,0.807216,4.504094
2,saits,block,4,GR,0.493321,19.841911
2,saits,block,4,NPHI,0.420512,0.065637
2,saits,block,4,RHOB,0.383386,0.091340
2,saits,block,4,all,0.852552,5.671231
2,saits,block,5,GR,0.363627,14.600209
2,saits,block,5,NPHI,0.444115,0.055574
2,saits,block,5,RHOB,0.341430,0.099800
2,saits,block,5,all,0.788545,4.260679
2,saits,block,6,GR,-0.471634,3.831534
2,saits,block,6,NPHI,-162.073547,0.101733
2,saits,block,6,RHOB,-2.051527,0.100891
2,saits,block,6,all,0.974551,1.913086
2,saits,block,7,GR,-4.604376,25.937029
2,saits,block,7,NPHI,-1.621435,0.015064
2,saits,block,7,RHOB,-0.144674,0.058815
2,saits,block,7,all,-3.387438,14.720220
2,saits,block,8,GR,0.289766,26.139807
2,saits,block,8,NPHI,0.068527,0.026653
2,saits,block,8,RHOB,-0.702656,0.098762
2,saits,block,8,all,0.766089,10.875163
2,saits,block,9,GR,0.540456,21.916826
2,saits,block,9,NPHI,0.388826,0.059786
2,saits,block,9,RHOB,-0.084561,0.086363
2,saits,block,9,all,0.789308,6.952519
2,saits,block,10,GR,0.622713,18.117517
2,saits,block,10,NPHI,0.421343,0.043691
2,saits,block,10,RHOB,0.275419,0.048066
2,saits,block,10,all,0.848325,4.829612
2,saits,block,11,GR,-9.204803,20.739958
2,saits,block,11,NPHI,0.597805,0.020520
2,saits,block,11,RHOB,0.500816,0.051567
2,saits,block,11,all,-2.358978,8.834820
2,saits,block,12,GR,0.331724,14.004245
2,saits,block,12,NPHI,-0.330510,0.067395
2,saits,block,12,RHOB,0.015761,0.115907
2,saits,block,12,all,0.781775,4.409540
2,saits,block,13,GR,0.431556,21.957758
2,saits,block,13,NPHI,0.497709,0.064439
2,saits,block,13,RHOB,0.220546,0.077469
2,saits,block,13,all,0.854899,5.620547
2,saits,block,14,GR,-10.092848,17.558149
2,saits,block,14,NPHI,-0.439368,0.050374
2,saits,block,14,RHOB,-0.904019,0.099817
2,saits,block,14,all,-1.468690,7.324166
2,saits,block,15,GR,0.721928,4.448787
2,saits,block,15,NPHI,0.544867,0.066127
2,saits,block,15,RHOB,-0.214092,0.071557
2,saits,block,15,all,0.983440,1.018938
2,saits,block,16,GR,-153.979126,33.190796
2,saits,block,16,NPHI,,
2,saits,block,16,RHOB,,
2,saits,block,16,all,-153.979126,33.190796
2,saits,block,17,GR,0.531968,18.289221
2,saits,block,17,NPHI,0.490828,0.049653
2,saits,block,17,RHOB,0.224189,0.055863
2,saits,block,17,all,0.834133,5.104549
2,saits,block,18,GR,0.012623,24.132666
2,saits,block,18,NPHI,-0.166258,0.062248
2,saits,block,18,RHOB,-0.234686,0.084294
2,saits,block,18,all,0.745564,8.777014
2,saits,profile,0,GR,0.045507,31.549250
2,saits,profile,0,NPHI,-0.318086,0.078611
2,saits,profile,0,RHOB,-0.027019,0.115579
2,saits,profile,0,all,0.591292,9.343378
2,saits,profile,1,GR,,
2,saits,profile,1,NPHI,-0.446111,0.067468
2,saits,profile,1,RHOB,-0.248934,0.089993
2,saits,profile,1,all,0.994255,0.078730
2,saits,profile,2,GR,-3.972655,36.816071
2,saits,profile,2,NPHI,0.004875,0.070513
2,saits,profile,2,RHOB,-0.327375,0.143193
2,saits,profile,2,all,0.728242,9.755697
2,saits,profile,3,GR,-0.441782,22.267086
2,saits,profile,3,NPHI,0.124375,0.076979
2,saits,profile,3,RHOB,-0.595564,0.134642
2,saits,profile,3,all,0.495463,6.946766
2,saits,profile,4,GR,-0.086718,32.567558
2,saits,profile,4,NPHI,0.073895,0.068388
2,saits,profile,4,RHOB,-0.019692,0.148548
2,saits,profile,4,all,0.699648,8.799289
2,saits,profile,5,GR,-0.377512,22.031305
2,saits,profile,5,NPHI,-0.126655,0.088609
2,saits,profile,5,RHOB,-0.170753,0.134576
2,saits,profile,5,all,0.563653,7.370233
2,saits,profile,6,GR,-2.350043,7.809409
2,saits,profile,6,NPHI,-9.119842,0.127485
2,saits,profile,6,RHOB,-6.092713,0.154155
2,saits,profile,6,all,0.952243,1.531472
2,saits,profile,7,GR,-76.622261,46.342590
2,saits,profile,7,NPHI,-3.453846,0.125179
2,saits,profile,7,RHOB,-1.961958,0.133670
2,saits,profile,7,all,-22.074409,9.371208
2,saits,profile,8,GR,-0.674109,32.703484
2,saits,profile,8,NPHI,0.083025,0.039920
2,saits,profile,8,RHOB,-1.153986,0.180553
2,saits,profile,8,all,0.713366,5.108356
2,saits,profile,9,GR,-0.112678,48.728718
2,saits,profile,9,NPHI,0.125797,0.078908
2,saits,profile,9,RHOB,-4.450593,0.156016
2,saits,profile,9,all,0.525235,13.609879
2,saits,profile,10,GR,0.112862,23.778044
2,saits,profile,10,NPHI,0.154307,0.067476
2,saits,profile,10,RHOB,0.045217,0.095627
2,saits,profile,10,all,0.718076,5.015389
2,saits,profile,11,GR,-21.355642,36.707302
2,saits,profile,11,NPHI,-1.140080,0.075910
2,saits,profile,11,RHOB,0.212071,0.066812
2,saits,profile,11,all,-4.672062,6.178867
2,saits,profile,12,GR,-0.506805,21.930681
2,saits,profile,12,NPHI,-0.430284,0.103824
2,saits,profile,12,RHOB,-0.809546,0.159523
2,saits,profile,12,all,0.577403,5.766946
2,saits,profile,13,GR,-0.126070,27.285547
2,saits,profile,13,NPHI,-0.363294,0.094945
2,saits,profile,13,RHOB,-0.754188,0.123427
2,saits,profile,13,all,0.773422,6.630373
2,saits,profile,14,GR,-21.876432,32.239906
2,saits,profile,14,NPHI,-2.127729,0.082442
2,saits,profile,14,RHOB,-2.554932,0.151545
2,saits,profile,14,all,-2.302177,5.051007
2,saits,profile,15,GR,-1.014463,24.120718
2,saits,profile,15,NPHI,0.058021,0.084067
2,saits,profile,15,RHOB,-0.431801,0.099022
2,saits,profile,15,all,0.337886,7.209915
2,saits,profile,16,GR,,
2,saits,profile,16,NPHI,-17.165201,0.113417
2,saits,profile,16,RHOB,,
2,saits,profile,16,all,-17.165201,0.113417
2,saits,profile,17,GR,-0.029388,31.494446
2,saits,profile,17,NPHI,0.033391,0.072684
2,saits,profile,17,RHOB,-0.519894,0.094246
2,saits,profile,17,all,0.572270,11.746750
2,saits,profile,18,GR,-1.023643,39.868156
2,saits,profile,18,NPHI,-0.043686,0.076875
2,saits,profile,18,RHOB,-0.076332,0.102115
2,saits,profile,18,all,0.643144,10.694614
2,saits,single,0,GR,0.988863,2.287191
2,saits,single,0,NPHI,0.988810,0.007357
2,saits,single,0,RHOB,0.982616,0.011994
2,saits,single,0,all,0.996423,0.551776
2,saits,single,1,GR,,
2,saits,single,1,NPHI,0.990049,0.003074
2,saits,single,1,RHOB,,
2,saits,single,1,all,0.990049,0.003074
2,saits,single,2,GR,0.955650,3.318317
2,saits,single,2,NPHI,0.985827,0.006363
2,saits,single,2,RHOB,0.985338,0.012899
2,saits,single,2,all,0.996928,0.713746
2,saits,single,3,GR,0.992715,1.290981
2,saits,single,3,NPHI,0.996553,0.004037
2,saits,single,3,RHOB,0.993303,0.008669
2,saits,single,3,all,0.997833,0.366584
2,saits,single,4,GR,0.982299,1.936409
2,saits,single,4,NPHI,0.991989,0.006436
2,saits,single,4,RHOB,0.984017,0.006206
2,saits,single,4,all,0.996033,0.525144
2,saits,single,5,GR,0.996138,1.174172
2,saits,single,5,NPHI,0.996537,0.004005
2,saits,single,5,RHOB,0.988775,0.012142
2,saits,single,5,all,0.998811,0.354765
2,saits,single,6,GR,0.864290,0.989033
2,saits,single,6,NPHI,0.964648,0.003099
2,saits,single,6,RHOB,0.996233,0.003541
2,saits,single,6,all,0.999037,0.094545
2,saits,single,7,GR,0.974311,1.309341
2,saits,single,7,NPHI,0.993725,0.003029
2,saits,single,7,RHOB,0.992539,0.004249
2,saits,single,7,all,0.989284,0.136675
2,saits,single,8,GR,0.993438,1.685890
2,saits,single,8,NPHI,0.942544,0.008300
2,saits,single,8,RHOB,0.910406,0.024112
2,saits,single,8,all,0.999225,0.145291
2,saits,single,9,GR,0.995902,2.777407
2,saits,single,9,NPHI,0.998362,0.003413
2,saits,single,9,RHOB,0.991448,0.008704
2,saits,single,9,all,0.998738,0.628803
2,saits,single,10,GR,0.981581,2.636436
2,saits,single,10,NPHI,0.995815,0.004634
2,saits,single,10,RHOB,0.902250,0.022227
2,saits,single,10,all,0.995937,0.455676
2,saits,single,11,GR,0.446757,1.533390
2,saits,single,11,NPHI,0.991137,0.004575
2,saits,single,11,RHOB,0.996646,0.004837
2,saits,single,11,all,0.972280,0.134243
2,saits,single,12,GR,0.993611,1.087336
2,saits,single,12,NPHI,0.989463,0.005713
2,saits,single,12,RHOB,0.994992,0.007509
2,saits,single,12,all,0.998263,0.287243
2,saits,single,13,GR,0.991332,1.825943
2,saits,single,13,NPHI,0.996809,0.004539
2,saits,single,13,RHOB,0.993785,0.005423
2,saits,single,13,all,0.998340,0.480393
2,saits,single,14,GR,0.317023,2.040749
2,saits,single,14,NPHI,0.995341,0.003187
2,saits,single,14,RHOB,0.992656,0.005435
2,saits,single,14,all,0.981978,0.163214
2,saits,single,15,GR,0.993860,1.360094
2,saits,single,15,NPHI,0.989783,0.006263
2,saits,single,15,RHOB,0.987235,0.007976
2,saits,single,15,all,0.997949,0.259662
2,saits,single,16,GR,,
2,saits,single,16,NPHI,0.619374,0.003092
2,saits,single,16,RHOB,,
2,saits,single,16,all,0.619374,0.003092
2,saits,single,17,GR,0.992779,2.437875
2,saits,single,17,NPHI,0.995667,0.004438
2,saits,single,17,RHOB,0.994000,0.004495
2,saits,single,17,all,0.996893,0.824533
2,saits,single,18,GR,0.981632,3.693734
2,saits,single,18,NPHI,0.992740,0.005087
2,saits,single,18,RHOB,0.981007,0.011220
2,saits,single,18,all,0.997386,0.754775
2,stgnn,blackout,0,GR,-0.227832,35.948408
2,stgnn,blackout,0,NPHI,0.108067,0.062037
2,stgnn,blackout,0,RHOB,-0.051002,0.105068
2,stgnn,blackout,0,all,0.439274,13.123496
2,stgnn,blackout,1,GR,-1.480947,33.037126
2,stgnn,blackout,1,NPHI,-0.523688,0.077311
2,stgnn,blackout,1,RHOB,-0.211912,0.090057
2,stgnn,blackout,1,all,0.746817,13.644904
2,stgnn,blackout,2,GR,-1.505246,20.563929
2,stgnn,blackout,2,NPHI,-0.877646,0.083019
2,stgnn,blackout,2,RHOB,0.079711,0.127263
2,stgnn,blackout,2,all,0.883434,6.836091
2,stgnn,blackout,3,GR,-0.751523,24.378749
2,stgnn,blackout,3,NPHI,-0.937542,0.104907
2,stgnn,blackout,3,RHOB,-0.609412,0.141771
2,stgnn,blackout,3,all,0.399386,8.904824
2,stgnn,blackout,4,GR,-1.174932,37.735214
2,stgnn,blackout,4,NPHI,-0.481890,0.101471
2,stgnn,blackout,4,RHOB,0.175781,0.109676
2,stgnn,blackout,4,all,0.451381,13.846869
2,stgnn,blackout,5,GR,-0.089488,19.423075
2,stgnn,blackout,5,NPHI,-0.062550,0.080574
2,stgnn,blackout,5,RHOB,0.060757,0.117206
2,stgnn,blackout,5,all,0.640039,6.896355
2,stgnn,blackout,6,GR,-10.278715,20.312514
2,stgnn,blackout,6,NPHI,-2.409316,0.069390
2,stgnn,blackout,6,RHOB,-0.095991,0.053215
2,stgnn,blackout,6,all,0.630274,6.638386
2,stgnn,blackout,7,GR,-64.996808,71.418441
2,stgnn,blackout,7,NPHI,-3.193535,0.103360
2,stgnn,blackout,7,RHOB,0.072476,0.072616
2,stgnn,blackout,7,all,-23.292746,24.818122
2,stgnn,blackout,8,GR,-0.214897,38.794501
2,stgnn,blackout,8,NPHI,-0.895838,0.061391
2,stgnn,blackout,8,RHOB,-0.223743,0.128368
2,stgnn,blackout,8,all,0.734842,12.702317
2,stgnn,blackout,9,GR,0.543355,28.505563
2,stgnn,blackout,9,NPHI,0.057274,0.076204
2,stgnn,blackout,9,RHOB,-0.883190,0.124659
2,stgnn,blackout,9,all,0.826908,10.051856
2,stgnn,blackout,10,GR,0.135428,26.740622
2,stgnn,blackout,10,NPHI,0.327152,0.054663
2,stgnn,blackout,10,RHOB,0.318607,0.082532
2,stgnn,blackout,10,all,0.699388,8.578236
2,stgnn,blackout,11,GR,-6.945562,19.132299
2,stgnn,blackout,11,NPHI,0.327566,0.043875
2,stgnn,blackout,11,RHOB,0.181080,0.068361
2,stgnn,blackout,11,all,-1.990281,6.258376
2,stgnn,blackout,12,GR,-0.979151,23.841260
2,stgnn,blackout,12,NPHI,-1.529748,0.131979
2,stgnn,blackout,12,RHOB,-0.761604,0.172761
2,stgnn,blackout,12,all,0.444875,8.727956
2,stgnn,blackout,13,GR,-1.015409,37.644581
2,stgnn,blackout,13,NPHI,0.107966,0.072243
2,stgnn,blackout,13,RHOB,-0.200654,0.083818
2,stgnn,blackout,13,all,0.548285,13.785473
2,stgnn,blackout,14,GR,-5.844253,19.830732
2,stgnn,blackout,14,NPHI,-2.098892,0.081414
2,stgnn,blackout,14,RHOB,0.097573,0.071719
2,stgnn,blackout,14,all,-0.449690,6.514048
2,stgnn,blackout,15,GR,0.048934,19.376693
2,stgnn,blackout,15,NPHI,0.337949,0.061903
2,stgnn,blackout,15,RHOB,0.281556,0.060511
2,stgnn,blackout,15,all,0.657653,6.181135
2,stgnn,blackout,16,GR,-955.572249,101.155137
2,stgnn,blackout,16,NPHI,-11.631375,0.094809
2,stgnn,blackout,16,RHOB,-2.243358,0.076997
2,stgnn,blackout,16,all,-107.604618,33.775648
2,stgnn,blackout,17,GR,0.233797,22.865394
2,stgnn,blackout,17,NPHI,-0.361530,0.081233
2,stgnn,blackout,17,RHOB,-0.780909,0.110195
2,stgnn,blackout,17,all,0.653848,7.891773
2,stgnn,blackout,18,GR,-0.263924,28.604342
2,stgnn,blackout,18,NPHI,0.265191,0.054462
2,stgnn,blackout,18,RHOB,-0.357064,0.097881
2,stgnn,blackout,18,all,0.817766,9.970773
2,stgnn,block,0,GR,0.632104,15.386407
2,stgnn,block,0,NPHI,-0.299997,0.064781
2,stgnn,block,0,RHOB,0.091389,0.090494
2,stgnn,block,0,all,0.802268,5.390417
2,stgnn,block,1,GR,0.215872,14.985875
2,stgnn,block,1,NPHI,,
2,stgnn,block,1,RHOB,-259.561859,0.205034
2,stgnn,block,1,all,0.820210,12.522402
2,stgnn,block,2,GR,-1.000017,14.957412
2,stgnn,block,2,NPHI,-0.049386,0.063358
2,stgnn,block,2,RHOB,0.400031,0.114245
2,stgnn,block,2,all,0.920378,4.690105
2,stgnn,block,3,GR,0.277485,15.617713
2,stgnn,block,3,NPHI,0.329734,0.067397
2,stgnn,block,3,RHOB,0.084055,0.101120
2,stgnn,block,3,all,0.744143,5.043358
2,stgnn,block,4,GR,0.285987,24.208411
2,stgnn,block,4,NPHI,0.670966,0.049581
2,stgnn,block,4,RHOB,0.317746,0.100792
2,stgnn,block,4,all,0.792219,6.905886
2,stgnn,block,5,GR,-0.736767,25.391767
2,stgnn,block,5,NPHI,0.719355,0.041128
2,stgnn,block,5,RHOB,0.634229,0.071735
2,stgnn,block,5,all,0.422940,7.354217
2,stgnn,block,6,GR,-32.560562,21.179542
2,stgnn,block,6,NPHI,-48.175839,0.056740
2,stgnn,block,6,RHOB,0.264255,0.046366
2,stgnn,block,6,all,0.419959,10.313126
